PtID C2O1O1_Q00 C2O1O1_Q10 C2O1O1_Q20 O1C2O1_Q00 O1C2O1_Q10 O1C2O1_Q20 aiESP
Pt:8.503758_5.669169_-0.377951_co2 0.173236417449 -0.0216971661453 0.00147673787664 0.358204409493 -0.00726959851329 -0.0011950173262 -0.000322233
Pt:8.503758_5.669169_0.377939_co2 0.173238954224 -0.021698119322 0.00147692213703 0.358211175054 -0.00727087382416 -0.00119496889488 -0.000322486
Pt:8.503758_5.669169_1.133829_co2 0.171774927812 -0.0211526487139 0.0013729089608 0.354331804275 -0.00655675424635 -0.00121979316656 -0.000181438
Pt:8.503758_5.669169_1.889719_co2 0.16895253155 -0.020127023031 0.00118517474142 0.346989405901 -0.0052972400844 -0.00125191551964 5.8217e-05
Pt:8.503758_5.669169_2.645609_co2 0.164967118443 -0.018736031085 0.000947178492541 0.336903113729 -0.00375559008425 -0.00126918199218 0.000332604
Pt:8.503758_6.425059_-0.377951_co2 0.162520061121 -0.0179145689917 0.000815779022813 0.330859127838 -0.00293148280242 -0.0012672871279 0.00046877
Pt:8.503758_6.425059_0.377939_co2 0.16252215564 -0.0179152616362 0.000815886916488 0.330864255618 -0.00293215139014 -0.0012672920995 0.000468664
Pt:9.259648_-5.669181_-1.133841_co2 0.155698718281 -0.0186052540697 0.00144762741793 0.324513039716 -0.00995187088976 0.000627830943679 -0.0011103
Pt:9.259648_-5.669181_-0.377951_co2 0.156790238411 -0.0189992979798 0.0015262024381 0.327486795115 -0.0106226072666 0.000735955092199 -0.00125806
Pt:9.259648_-5.669181_0.377939_co2 0.156792119112 -0.0189999816784 0.00152634020993 0.327491947682 -0.0106237912838 0.000736149250303 -0.00125832
Pt:9.259648_-5.669181_1.133829_co2 0.155704243561 -0.018607234874 0.00144801825693 0.324528010007 -0.00995518480607 0.000628355947942 -0.00111102
Pt:9.259648_-4.913291_-2.645621_co2 0.15795990596 -0.0194276867446 0.00161349828149 0.330710939665 -0.0113784456707 0.000862231402135 -0.00142766
Pt:9.259648_-4.913291_-1.889731_co2 0.161452242576 -0.0207449665053 0.00189400111596 0.340584062993 -0.0138842236058 0.00131346968131 -0.00201075
Pt:9.259648_-4.913291_-1.133841_co2 0.163914118411 -0.0217084881819 0.00211054012255 0.347785316306 -0.0159008367154 0.00171174560639 -0.00250007
Pt:9.259648_-4.913291_-0.377951_co2 0.165189152759 -0.0222190286962 0.00222911259919 0.351600319145 -0.0170362532512 0.00194932639183 -0.00278232
Pt:9.259648_-4.913291_0.377939_co2 0.165191352179 -0.0222199162173 0.00222932102068 0.351606952613 -0.017038268746 0.00194975653066 -0.00278282
Pt:9.259648_-4.913291_1.133829_co2 0.163920565309 -0.0217110497291 0.00211112844102 0.347804455027 -0.0159064153262 0.00171288966428 -0.00250144
Pt:9.259648_-4.913291_1.889719_co2 0.161462510875 -0.0207489248723 0.00189487120279 0.340613667356 -0.013892181654 0.00131498076188 -0.00201264
Pt:9.259648_-4.913291_2.645609_co2 0.157973369181 -0.0194326547437 0.00161452203183 0.330748282203 -0.0113873765669 0.000863751220522 -0.00142967
Pt:9.259648_-4.157401_-3.401511_co2 0.160324571806 -0.0203133129197 0.00180009231017 0.337353976654 -0.0130320981584 0.00115449417103 -0.00180912
Pt:9.259648_-4.157401_-2.645621_co2 0.165254170667 -0.022245275034 0.00223527952945 0.351796491461 -0.0170959186341 0.00196207247782 -0.00279728
Pt:9.259648_-4.157401_-1.889731_co2 0.169265666673 -0.0239049104399 0.00263923017982 0.364227422765 -0.0211395022964 0.0028852647611 -0.00383608
Pt:9.259648_-4.157401_-1.133841_co2 0.172109025224 -0.0251299385928 0.00295483399603 0.373464022235 -0.0244912304167 0.00373655824343 -0.00472844
Pt:9.259648_-4.157401_-0.377951_co2 0.173586788307 -0.0257828247413 0.00312898884297 0.378419286905 -0.0264165662606 0.00425966633522 -0.00525109
Pt:9.259648_-4.157401_0.377939_co2 0.173589340506 -0.0257839619912 0.00312929578076 0.378427941772 -0.0264200084396 0.00426062346499 -0.00525203
Pt:9.259648_-4.157401_1.133829_co2 0.172116488255 -0.0251332078053 0.00295569579246 0.373488771659 -0.0245006228156 0.00373905041119 -0.00473096
Pt:9.259648_-4.157401_1.889719_co2 0.169277499187 -0.0239099240075 0.00264049188023 0.364265092068 -0.021152558347 0.00288843184605 -0.00383949
Pt:9.259648_-4.157401_2.645609_co2 0.16526958664 -0.0222515011622 0.00223674346168 0.351843028233 -0.017110091206 0.0019651039231 -0.00280082
Pt:9.259648_-4.157401_3.401499_co2 0.160342671497 -0.0203201934532 0.00180157405596 0.337405495537 -0.0130454393857 0.00115693976528 -0.00181223
Pt:9.259648_-3.401511_-4.157401_co2 0.16038803722 -0.0203374458994 0.00180529159141 0.337534670445 -0.0130789256803 0.00116308428462 -0.00182011
Pt:9.259648_-3.401511_-3.401511_co2 0.166629893117 -0.0228054811768 0.00236855983155 0.355985732554 -0.018400394648 0.00224718799503 -0.00312715
Pt:9.259648_-3.401511_-2.645621_co2 0.172185055587 -0.0251632572844 0.00296362197635 0.373716288049 -0.0245870697492 0.00376201579269 -0.00475429
Pt:9.259648_-3.401511_-1.889731_co2 0.176737066784 -0.0272121854213 0.00352450679746 0.389372428598 -0.0309995452748 0.00560191078172 -0.00651755
Pt:9.259648_-3.401511_-1.133841_co2 0.17998122649 -0.0287383687953 0.00396807886804 0.401268508811 -0.0365081153525 0.0073902843254 -0.00806707
Pt:9.259648_-3.401511_1.133829_co2 0.179989761197 -0.0287424573081 0.00396929630118 0.401300705096 -0.0365237982564 0.00739564180562 -0.00807149
Pt:9.259648_-3.401511_1.889719_co2 0.176750536469 -0.0272184076727 0.00352627092181 0.389420471892 -0.0310206629626 0.00560840617451 -0.00652342
Pt:9.259648_-3.401511_2.645609_co2 0.17220249393 -0.0251709034176 0.00296564020036 0.373774188066 -0.0246090995027 0.00376787616287 -0.00476021
Pt:9.259648_-3.401511_3.401499_co2 0.166650213671 -0.0228138255954 0.00237056886755 0.356048170633 -0.0184202786093 0.00225162875001 -0.0031322
Pt:9.259648_-3.401511_4.157389_co2 0.160410186183 -0.0203458726292 0.00180710849694 0.337597761642 -0.0130952993649 0.00116609193098 -0.00182394
Pt:9.259648_-2.645621_-4.913291_co2 0.158142208287 -0.0194950291802 0.00162739761711 0.331217040863 -0.0114998322348 0.000882943486844 -0.00145518
Pt:9.259648_-2.645621_-4.157401_co2 0.16539326658 -0.0223014944687 0.00224851241771 0.352216714151 -0.017224153298 0.00198955450979 -0.00282946
Pt:9.259648_-2.645621_-3.401511_co2 0.172263680972 -0.0251977441516 0.00297272938638 0.373977464683 -0.0246865388437 0.00378850231731 -0.00478115
Pt:9.259648_-2.645621_-2.645621_co2 0.178422996058 -0.0279983846585 0.00375029106161 0.395471267723 -0.0337529443791 0.00647236694967 -0.00728944
Pt:9.259648_-2.645621_2.645609_co2 0.178442399385 -0.0280075200432 0.00375294864322 0.395542486291 -0.0337859689643 0.00648309353668 -0.0072987
Pt:9.259648_-2.645621_3.401499_co2 0.172286133406 -0.0252075980759 0.00297533375838 0.37405210308 -0.0247150105944 0.0037960958884 -0.00478881
Pt:9.259648_-2.645621_4.157389_co2 0.165417554855 -0.0223113209456 0.00225082863717 0.352290167413 -0.0172466277564 0.00199438334507 -0.00283508
Pt:9.259648_-2.645621_4.913279_co2 0.158167300846 -0.0195043105313 0.00162931701705 0.331286778968 -0.0115166174122 0.000885816876607 -0.00145898
Pt:9.259648_-1.889731_-4.913291_co2 0.16171197027 -0.0208452447288 0.0019160930521 0.341333961466 -0.0140866417242 0.00135205583 -0.00205912
Pt:9.259648_-1.889731_-4.157401_co2 0.16949003925 -0.0240000990169 0.00266322731067 0.364942780032 -0.02138828907 0.00294581717941 -0.00390145
Pt:9.259648_-1.889731_-3.401511_co2 0.176907250849 -0.0272908708022 0.0035468424458 0.3899802285 -0.0312673714306 0.00568449720909 -0.00659233
Pt:9.259648_-1.889731_3.401499_co2 0.176931568622 -0.0273021266058 0.00355004229064 0.390067218471 -0.0313058215813 0.00569639072646 -0.00660303
Pt:9.259648_-1.889731_4.157389_co2 0.169516177742 -0.024011204504 0.0026660328207 0.365026261918 -0.0214174389548 0.00295293996951 -0.00390909
Pt:9.259648_-1.889731_4.913279_co2 0.161738801018 -0.0208556221852 0.00191838519272 0.341411557315 -0.01410768642 0.00135608549252 -0.00206413
Pt:9.259648_-1.133841_-5.669181_co2 0.15604845948 -0.0187309131261 0.00147250473603 0.325462283315 -0.0101632507614 0.000661502427553 -0.00115658
Pt:9.259648_-1.133841_-4.913291_co2 0.164254093935 -0.0218438457634 0.00214171943627 0.348796660631 -0.0161972404528 0.00177285110084 -0.00257331
Pt:9.259648_-1.133841_-4.157401_co2 0.172423756545 -0.025268054259 0.0029913327592 0.374510149875 -0.0248901839224 0.00384293437579 -0.00483619
Pt:9.259648_-1.133841_-3.401511_co2 0.180251036235 -0.0288678076557 0.00400669685758 0.402288738089 -0.0370071391778 0.00756148745085 -0.0082083
Pt:9.259648_-1.133841_3.401499_co2 0.180276759354 -0.0288801683506 0.00401039276879 0.402386264606 -0.0370550661076 0.00757800929926 -0.0082218
Pt:9.259648_-1.133841_4.157389_co2 0.172451276188 -0.0252801548915 0.0029945392901 0.374601855885 -0.0249253477196 0.00385236121442 -0.00484566
Pt:9.259648_-1.133841_4.913279_co2 0.164282210244 -0.0218550650902 0.00214431213143 0.348880489436 -0.0162219568661 0.0017779758881 -0.00257941
Pt:9.259648_-1.133841_5.669169_co2 0.156076278427 -0.0187409324594 0.00147449557538 0.325537932045 -0.0101802058612 0.00066421941571 -0.00116029
Pt:9.259648_-0.377951_-5.669181_co2 0.157207168982 -0.0191512679845 0.00155694793751 0.328631523879 -0.0108875285925 0.000779684362056 -0.00131714
Pt:9.259648_-0.377951_-4.913291_co2 0.165607002628 -0.0223880662365 0.00226895189021 0.352863878837 -0.0174227767738 0.00203235761078 -0.00287941
Pt:9.259648_-0.377951_-4.157401_co2 0.173990724615 -0.0259632337355 0.00317783542959 0.379793348846 -0.0269665521043 0.00441357896761 -0.00540156
Pt:9.259648_-0.377951_4.157389_co2 0.174019001507 -0.0259758943914 0.00318127507781 0.379889860457 -0.0270054474041 0.00442453859879 -0.00541216
Pt:9.259648_-0.377951_4.913279_co2 0.165635819553 -0.0223997553706 0.00227171746015 0.352951267407 -0.0174497032148 0.002038182265 -0.00288616
Pt:9.259648_-0.377951_5.669169_co2 0.157235612349 -0.0191616649359 0.00155906033124 0.328709799394 -0.0109057813959 0.000782718430627 -0.00132121
Pt:9.259648_0.377939_-5.669181_co2 0.15726890033 -0.0191738375255 0.00156153494511 0.328801436722 -0.0109271724548 0.000786277619285 -0.00132601
Pt:9.259648_0.377939_-4.913291_co2 0.165679171993 -0.0224173482723 0.00227588241322 0.353082796061 -0.0174902777303 0.00204696916086 -0.00289642
Pt:9.259648_0.377939_-4.157401_co2 0.174074424441 -0.0260007213153 0.00318802451555 0.380079147244 -0.0270818335442 0.00444609084067 -0.00543315
Pt:9.259648_0.377939_4.157389_co2 0.174102742169 -0.026013412458 0.00319147700417 0.380175924313 -0.0271209395567 0.00445713926926 -0.00544382
Pt:9.259648_0.377939_4.913279_co2 0.165708026615 -0.022429062903 0.00227865746814 0.353170379564 -0.01751732753 0.00205283374543 -0.00290321
Pt:9.259648_0.377939_5.669169_co2 0.157297377223 -0.0191842549097 0.00156365398333 0.328879855085 -0.0109454970327 0.000789329557718 -0.0013301
Pt:9.259648_1.133829_-5.669181_co2 0.156229797633 -0.0187962885452 0.00148551413489 0.325955785682 -0.0102741511042 0.000679317101432 -0.00118096
Pt:9.259648_1.133829_-4.913291_co2 0.164465608894 -0.0219283414179 0.00216127709176 0.349428008229 -0.0163839481373 0.00181167526525 -0.0026196
Pt:9.259648_1.133829_-4.157401_co2 0.172668476485 -0.0253757953964 0.00301993271906 0.375326981613 -0.0252044751989 0.00392748220588 -0.00492128
Pt:9.259648_1.133829_-3.401511_co2 0.180530674926 -0.0290023714212 0.00404700809508 0.403351405636 -0.0375314722098 0.00774299438796 -0.00835675
Pt:9.259648_1.133829_3.401499_co2 0.180556517967 -0.0290148283088 0.00405074825999 0.403449886056 -0.0375802994497 0.00775998111631 -0.00837051
Pt:9.259648_1.133829_4.157389_co2 0.172696113489 -0.0253879821585 0.00302317476016 0.375419418115 -0.025240196012 0.00393713299925 -0.00493091
Pt:9.259648_1.133829_4.913279_co2 0.16449383398 -0.0219396331808 0.00216389620458 0.349512381966 -0.0164089975916 0.00181690361536 -0.00262579
Pt:9.259648_1.133829_5.669169_co2 0.156257713692 -0.0188063662398 0.00148752360569 0.326031838778 -0.0102913032266 0.000682081488579 -0.00118472
Pt:9.259648_1.889719_-4.913291_co2 0.16204878001 -0.0209757640935 0.00194500251345 0.342309793245 -0.0143526580512 0.0014032416365 -0.00212294
Pt:9.259648_1.889719_-4.157401_co2 0.169877943427 -0.0241652602567 0.00270507596518 0.366184825964 -0.0218245051585 0.00305301838644 -0.00401642
Pt:9.259648_1.889719_-3.401511_co2 0.177348478061 -0.0274955803193 0.0036052244686 0.391564117369 -0.0319721096317 0.00590396426758 -0.00678942
Pt:9.259648_1.889719_3.401499_co2 0.177372978267 -0.0275069772109 0.00360848638112 0.391652411286 -0.0320116854 0.00591638119485 -0.00680045
Pt:9.259648_1.889719_4.157389_co2 0.169904261823 -0.0241764934297 0.00270793196031 0.366269341502 -0.0218543846452 0.00306040923333 -0.00402428
Pt:9.259648_1.889719_4.913279_co2 0.162075778783 -0.0209862500887 0.00194733272339 0.342388182592 -0.014374155988 0.00140740173558 -0.00212808
Pt:9.259648_2.645609_-4.913291_co2 0.158583666878 -0.0196587481862 0.00166138810443 0.33244669854 -0.0117978904763 0.000934303814238 -0.0015231
Pt:9.259648_2.645609_-4.157401_co2 0.165898475298 -0.0225064851645 0.00229703256375 0.353749266808 -0.0176967520054 0.00209186828757 -0.00294852
Pt:9.259648_2.645609_-3.401511_co2 0.172834722242 -0.0254491616774 0.00303947198573 0.375883599821 -0.0254200474545 0.00398585244626 -0.00497973
Pt:9.259648_2.645609_-2.645621_co2 0.179057736551 -0.0282982620302 0.00383793532607 0.397813557678 -0.0348497602997 0.0068322148344 -0.00759847
Pt:9.259648_2.645609_2.645609_co2 0.179077347721 -0.028307561089 0.00384066653002 0.397886340885 -0.0348841962095 0.00684363243635 -0.00760814
Pt:9.259648_2.645609_3.401499_co2 0.172857398731 -0.025459180035 0.00304214415263 0.375959632866 -0.0254495827066 0.00399387364345 -0.00498771
Pt:9.259648_2.645609_4.157389_co2 0.165922986858 -0.0225164626628 0.00229940496581 0.353823874726 -0.0177199571922 0.00209693367095 -0.00295436
Pt:9.259648_2.645609_4.913279_co2 0.158608970197 -0.0196681598293 0.00166335067073 0.332517356495 -0.011815152524 0.00093730017193 -0.00152703
Pt:9.259648_3.401499_-4.157401_co2 0.160980954968 -0.0205638293322 0.0018543586544 0.339229058881 -0.0135228708053 0.00124536886052 -0.00192483
Pt:9.259648_3.401499_-3.401511_co2 0.167295056997 -0.023079681983 0.00243494159877 0.358038225943 -0.0190608946417 0.00239620934843 -0.00329615
Pt:9.259648_3.401499_-2.645621_co2 0.172919286786 -0.0254865352422 0.00304944545457 0.376167273064 -0.025530349599 0.00401583782321 -0.00500968
Pt:9.259648_3.401499_-1.889731_co2 0.17753135562 -0.0275807264374 0.003629623695 0.392224054457 -0.0322686552303 0.00599724405472 -0.00687248
Pt:9.259648_3.401499_-1.133841_co2 0.18082027254 -0.0291421675753 0.00408906383966 0.404457643214 -0.0380822575221 0.00793544076276 -0.00851275
Pt:9.259648_3.401499_1.133829_co2 0.180828927173 -0.0291463522857 0.00409032553029 0.404490793536 -0.0380988409734 0.00794126333592 -0.00851742
Pt:9.259648_3.401499_1.889719_co2 0.177545007742 -0.0275870897819 0.00363144989089 0.392273401819 -0.0322908987327 0.00600426301767 -0.00687868
Pt:9.259648_3.401499_2.645609_co2 0.172936949186 -0.0254943458118 0.00305153147566 0.376226567788 -0.0255534429396 0.0040221258804 -0.00501592
Pt:9.259648_3.401499_3.401499_co2 0.167315621904 -0.0230881943063 0.00243701436537 0.358101970488 -0.0190816353818 0.00240093911847 -0.00330145
Pt:9.259648_3.401499_4.157389_co2 0.161003350514 -0.0205724129982 0.0018562295583 0.339293283016 -0.0135398707087 0.00124855011684 -0.00192884
Pt:9.259648_4.157389_-4.157401_co2 0.155393115598 -0.018495914772 0.00142611850932 0.323686326926 -0.00976984138415 0.000599134594622 -0.00107066
Pt:9.259648_4.157389_-3.401511_co2 0.161049279489 -0.0205900239251 0.00186007043999 0.339425045845 -0.0135747874697 0.00125509122152 -0.00193714
Pt:9.259648_4.157389_-2.645621_co2 0.166048140641 -0.0225674528238 0.00231154477398 0.354205182366 -0.0178388428741 0.00212294581051 -0.00298445
Pt:9.259648_4.157389_-1.889731_co2 0.17011917448 -0.0242683523868 0.00273133321038 0.366960661861 -0.0220997382668 0.00312133032511 -0.00408918
Pt:9.259648_4.157389_-1.133841_co2 0.173006502156 -0.025525118658 0.0030597559064 0.376460219687 -0.0256445688592 0.00404697283991 -0.0050407
Pt:9.259648_4.157389_-0.377951_co2 0.174507706506 -0.0261953572089 0.0032411424929 0.381564607197 -0.0276859602543 0.00461788221955 -0.00559899
Pt:9.259648_4.157389_0.377939_co2 0.174510299541 -0.0261965249479 0.00324146227269 0.381573527568 -0.0276896132144 0.00461892819739 -0.00559999
Pt:9.259648_4.157389_1.133829_co2 0.173014082552 -0.0255284740058 0.00306065321701 0.37648569971 -0.0256545184313 0.00404968907409 -0.00504339
Pt:9.259648_4.157389_1.889719_co2 0.170131186904 -0.0242734936471 0.00273264540045 0.36699936493 -0.0221135240743 0.003124765568 -0.00409281
Pt:9.259648_4.157389_2.645609_co2 0.166063779904 -0.0225738299788 0.0023130648923 0.354252873873 -0.0178537462718 0.00212621386027 -0.00298821
Pt:9.259648_4.157389_3.401499_co2 0.161067625765 -0.0205970613976 0.00186160618581 0.3394776977 -0.0135887549533 0.00125771044446 -0.00194043
Pt:9.259648_4.157389_4.157389_co2 0.155413258744 -0.018503108415 0.00142752968407 0.323740740022 -0.00978176342242 0.00060100554418 -0.00107324
Pt:9.259648_4.913279_-2.645621_co2 0.15877985768 -0.0197318005841 0.00167664580122 0.332995055384 -0.0119322431954 0.000957687719711 -0.00155385
Pt:9.259648_4.913279_-1.889731_co2 0.162328095935 -0.0210844159956 0.00196920207903 0.343121973012 -0.014576325498 0.00144669567524 -0.00217682
Pt:9.259648_4.913279_-1.133841_co2 0.164830881354 -0.0220747724313 0.00219534180224 0.350522216002 -0.0167105972696 0.00188021589177 -0.00270087
Pt:9.259648_4.913279_-0.377951_co2 0.166127599336 -0.022599865808 0.00231927527047 0.354447589148 -0.0179146723696 0.00213959051885 -0.00300365
Pt:9.259648_4.913279_0.377939_co2 0.166129836455 -0.0226007788277 0.00231949317832 0.35445441758 -0.0179168112615 0.00214006061025 -0.00300419
Pt:9.259648_4.913279_1.133829_co2 0.164837437034 -0.0220774064202 0.00219595654189 0.350541899732 -0.0167165090148 0.00188146356451 -0.00270234
Pt:9.259648_4.913279_1.889719_co2 0.162338532265 -0.0210884829085 0.0019701102395 0.343152370963 -0.01458473689 0.00144833724556 -0.00217884
Pt:9.259648_4.913279_2.645609_co2 0.158793531668 -0.0197368988816 0.00167771272169 0.333033317846 -0.0119416510396 0.000959330542235 -0.001556
Pt:9.259648_5.669169_-1.133841_co2 0.156605621571 -0.0189322632862 0.00151271844155 0.326981485728 -0.0105068603104 0.000717030352125 -0.00123235
Pt:9.259648_5.669169_-0.377951_co2 0.157716463248 -0.0193380011352 0.00159506166888 0.33003662916 -0.0112178761616 0.000835016496034 -0.00139134
Pt:9.259648_5.669169_0.377939_co2 0.157718377477 -0.0193387052685 0.00159520608624 0.330041924595 -0.0112191319742 0.000835228533388 -0.00139162
Pt:9.259648_5.669169_1.133829_co2 0.156611243969 -0.0189343024569 0.00151312791477 0.326996860439 -0.010510371302 0.000717602778357 -0.00123313
Pt:10.015538_-4.913291_-1.133841_co2 0.148671108016 -0.0186818806312 0.00187827696365 0.316101319792 -0.0160103692111 0.00286783665232 -0.00295567
Pt:10.015538_-4.913291_-0.377951_co2 0.149620515607 -0.0190420762319 0.00196047858215 0.318916140087 -0.0168781029072 0.00310128419394 -0.00319795
Pt:10.015538_-4.913291_0.377939_co2 0.149622149921 -0.0190427002318 0.00196062224423 0.318921015976 -0.0168796312712 0.00310170066877 -0.00319838
Pt:10.015538_-4.913291_1.133829_co2 0.148675918369 -0.0186836940839 0.00187868718355 0.316115493692 -0.016014666122 0.00286897780465 -0.00295685
Pt:10.015538_-4.157401_-2.645621_co2 0.149668823245 -0.0190605264038 0.00196472815466 0.319060308123 -0.0169233299814 0.00311361628978 -0.00321069
Pt:10.015538_-4.157401_-1.889731_co2 0.152629489819 -0.0202141840669 0.0022379267111 0.328080050609 -0.0199084065123 0.00396301467082 -0.00407123
Pt:10.015538_-4.157401_-1.133841_co2 0.154704353146 -0.0210498236186 0.00244490800271 0.334632219465 -0.0222745653158 0.00468487336209 -0.00477888
Pt:10.015538_-4.157401_-0.377951_co2 0.155774949998 -0.0214898666168 0.00255693341938 0.338093879836 -0.0235942117531 0.00510566975074 -0.00518205
Pt:10.015538_-4.157401_0.377939_co2 0.155776794399 -0.0214906299566 0.00255712955334 0.338099893082 -0.0235965466953 0.00510642570184 -0.00518277
Pt:10.015538_-4.157401_1.133829_co2 0.154709773236 -0.0210520361473 0.00244546605863 0.334649602179 -0.0222810703798 0.00468691592972 -0.00478084
Pt:10.015538_-4.157401_1.889719_co2 0.152638164974 -0.0202176310642 0.00223876491433 0.328107033473 -0.0199178037797 0.00396579757346 -0.00407399
Pt:10.015538_-4.157401_2.645609_co2 0.149680275652 -0.0190649021769 0.00196573656947 0.319094499975 -0.0169340676089 0.00311654651118 -0.0032137
Pt:10.015538_-3.401511_-3.401511_co2 0.150688568072 -0.0194527845294 0.00205597084664 0.322125527079 -0.0179032155581 0.00338477290368 -0.00348884
Pt:10.015538_-3.401511_-2.645621_co2 0.154759564508 -0.0210723686389 0.00245059689798 0.334809354182 -0.0223409108456 0.00470572042782 -0.00479901
Pt:10.015538_-3.401511_-1.889731_co2 0.158039509159 -0.0224407762154 0.0028060718504 0.345611510788 -0.0266308490786 0.00612237601368 -0.0061297
Pt:10.015538_-3.401511_-1.133841_co2 0.16034632832 -0.0234378579337 0.00307754742754 0.353565055954 -0.0301064696027 0.00736695098089 -0.00724268
Pt:10.015538_-3.401511_-0.377951_co2 0.161539302832 -0.0239648917186 0.00322522711649 0.357805404526 -0.0320735439869 0.00810869921666 -0.0078832
Pt:10.015538_-3.401511_0.377939_co2 0.161541359659 -0.0239658071415 0.0032254861257 0.357812794164 -0.0320770426076 0.00811004220222 -0.00788434
Pt:10.015538_-3.401511_1.133829_co2 0.160352363325 -0.0234405044475 0.00307828181042 0.353586281394 -0.0301161158568 0.00737052312236 -0.00724579
Pt:10.015538_-3.401511_1.889719_co2 0.158049139941 -0.0224448790262 0.0028071675462 0.345644075847 -0.0266445216568 0.00612710433102 -0.006134
Pt:10.015538_-3.401511_2.645609_co2 0.154772225819 -0.0210775410295 0.00245190284467 0.334849996433 -0.022356151206 0.00471051388129 -0.00480362
Pt:10.015538_-3.401511_3.401499_co2 0.150703596143 -0.0194586051497 0.0020573376164 0.322171016938 -0.0179180225089 0.00338892828006 -0.00349305
Pt:10.015538_-2.645621_-4.157401_co2 0.149772135669 -0.0191000245853 0.00197383839427 0.319368942458 -0.0170204103883 0.00314014208876 -0.00323804
Pt:10.015538_-2.645621_-3.401511_co2 0.154816645532 -0.0210956940356 0.00245648847076 0.334992643641 -0.0224096950314 0.00472736839806 -0.0048199
Pt:10.015538_-2.645621_-2.645621_co2 0.15924151445 -0.022956715711 0.00294524745011 0.349716732153 -0.0283903850592 0.00674180038604 -0.00668982
Pt:10.015538_-2.645621_-1.889731_co2 0.162821496633 -0.0245400862934 0.00338967182957 0.362466579969 -0.0343298506022 0.00899211325825 -0.00862513
Pt:10.015538_-2.645621_-1.133841_co2 0.165347530856 -0.0257000518911 0.00373157375038 0.371988688171 -0.0392539056317 0.011038401572 -0.0102615
Pt:10.015538_-2.645621_1.133829_co2 0.165354148377 -0.0257031377085 0.00373250148042 0.372014260025 -0.0392677104409 0.0110443629844 -0.0102661
Pt:10.015538_-2.645621_1.889719_co2 0.162832028424 -0.0245448485841 0.00339104751274 0.362505328023 -0.0343490254972 0.0089997685556 -0.00863143
Pt:10.015538_-2.645621_2.645609_co2 0.159255308068 -0.0229626818112 0.00294687315145 0.349764327622 -0.0284112127097 0.00674926383166 -0.00669646
Pt:10.015538_-2.645621_3.401499_co2 0.154832942953 -0.0211023569161 0.00245817246932 0.335045004528 -0.0224293697658 0.00473356697198 -0.00482585
Pt:10.015538_-2.645621_4.157389_co2 0.149790170789 -0.0191069253226 0.00197543182839 0.319422863979 -0.017037407505 0.00314479399065 -0.00324282
Pt:10.015538_-1.889731_-4.157401_co2 0.152793933455 -0.0202795910196 0.00225385377931 0.328592103645 -0.0200872222334 0.0040160848868 -0.00412397
Pt:10.015538_-1.889731_-3.401511_co2 0.158161157799 -0.0224926365082 0.00281993470557 0.346023229698 -0.0268040445407 0.00618237009066 -0.0061845
Pt:10.015538_-1.889731_-2.645621_co2 0.162887974974 -0.0245701569616 0.00339836223953 0.362711292574 -0.0344510659476 0.00904054836071 -0.00866517
Pt:10.015538_-1.889731_2.645609_co2 0.162902738123 -0.0245768382238 0.00340029437778 0.362765678572 -0.0344780430397 0.00905134129469 -0.00867404
Pt:10.015538_-1.889731_3.401499_co2 0.158178534544 -0.0225000509409 0.00282191898518 0.346082109028 -0.0268288722201 0.00619098784818 -0.00619233
Pt:10.015538_-1.889731_4.157389_co2 0.152813082517 -0.020287216659 0.00225571371631 0.328651809937 -0.0201081390577 0.00402230869118 -0.00413012
Pt:10.015538_-1.133841_-4.913291_co2 0.148924643413 -0.0187776208202 0.0018999846629 0.316849581284 -0.0162382089916 0.00292854969341 -0.00301892
Pt:10.015538_-1.133841_-4.157401_co2 0.154932811904 -0.0211432170167 0.00246851003603 0.335366150836 -0.0225502839434 0.00477172454152 -0.00486264
Pt:10.015538_-1.133841_-3.401511_co2 0.160537028706 -0.023521581579 0.00310081522074 0.354236852149 -0.030412749669 0.00748068621827 -0.00734198
Pt:10.015538_-1.133841_-2.645621_co2 0.165486862848 -0.0257650759834 0.0037511430934 0.372527824295 -0.0395456237399 0.0111646400133 -0.0103589
Pt:10.015538_-1.133841_2.645609_co2 0.16550234404 -0.0257723075798 0.00375332211233 0.372587821352 -0.0395781741027 0.0111787602558 -0.0103697
Pt:10.015538_-1.133841_3.401499_co2 0.160555200455 -0.0235295699544 0.0031030390893 0.354300985412 -0.030442093795 0.00749161715098 -0.00735145
Pt:10.015538_-1.133841_4.157389_co2 0.154952776553 -0.0211513916176 0.00247058035867 0.335430409395 -0.022574527947 0.00477938844699 -0.00486998
Pt:10.015538_-1.133841_4.913279_co2 0.148945598504 -0.0187855484967 0.00190178674974 0.316911536923 -0.0162571654765 0.00293361983722 -0.00302417
Pt:10.015538_-0.377951_-4.913291_co2 0.149930795075 -0.0191607890904 0.00198788759685 0.319843749551 -0.0171704494047 0.00318128499055 -0.00328041
Pt:10.015538_-0.377951_-4.157401_co2 0.156066666171 -0.0216108235875 0.00258809005471 0.339047112672 -0.0239662102048 0.00522661175967 -0.00529671
Pt:10.015538_-0.377951_-3.401511_co2 0.161799451591 -0.0240808600732 0.00325810792316 0.358742249375 -0.0325190674047 0.00828039188905 -0.00802914
